case,time,emitter_population,cavity_population,trace
strong_coupling,7.26,0.1428031132533009,0.27560775139336624,0.9999999999999997
strong_coupling,7.2700000000000005,0.13878096793529784,0.27900488297646564,0.9999999999999997
strong_coupling,7.28,0.13479378778649223,0.28236229700961457,0.9999999999999997
strong_coupling,7.29,0.13084298175307188,0.2856786474959813,0.9999999999999996
strong_coupling,7.3,0.12692994080655998,0.2889526083844393,0.9999999999999998
strong_coupling,7.3100000000000005,0.12305603745337723,0.292182874030399,0.9999999999999997
strong_coupling,7.32,0.11922262522192754,0.2953681596760598,0.9999999999999997
strong_coupling,7.33,0.11543103817008059,0.2985072019103938,0.9999999999999997
strong_coupling,7.34,0.1116825904091233,0.3015987591124573,0.9999999999999998
strong_coupling,7.3500000000000005,0.10797857561644449,0.3046416119039193,0.9999999999999998
strong_coupling,7.36,0.10432026657352628,0.30763456357666025,0.9999999999999996
strong_coupling,7.37,0.10070891470685385,0.3105764405167835,0.9999999999999998
strong_coupling,7.38,0.09714574961897891,0.3134660926386923,0.9999999999999997
strong_coupling,7.390000000000001,0.09363197867036613,0.3163023937659874,0.9999999999999996
strong_coupling,7.4,0.09016878654540013,0.31908424202877855,0.9999999999999998
strong_coupling,7.41,0.08675733483232517,0.32181056024625515,0.9999999999999996
strong_coupling,7.42,0.08339876163706138,0.3244802962728589,0.9999999999999997
strong_coupling,7.43,0.08009418117004641,0.3270924233741326,0.9999999999999997
strong_coupling,7.44,0.07684468336153917,0.32964594057203744,0.9999999999999997
strong_coupling,7.45,0.0736513334911143,0.33213987297533454,0.9999999999999996
strong_coupling,7.46,0.07051517180383424,0.3345732721265958,0.9999999999999997
strong_coupling,7.47,0.06743721316740597,0.3369452163029209,0.9999999999999996
strong_coupling,7.48,0.06441844673540437,0.33925481081104497,0.9999999999999996
strong_coupling,7.49,0.06145983561087484,0.34150118828347603,0.9999999999999996
strong_coupling,7.5,0.058562316517941,0.34368350896207134,0.9999999999999996
strong_coupling,7.51,0.05572679949179643,0.34580096096599977,0.9999999999999996
strong_coupling,7.5200000000000005,0.05295416758423642,0.3478527605456521,0.9999999999999996
strong_coupling,7.53,0.05024527657231364,0.3498381523294127,0.9999999999999996
strong_coupling,7.54,0.047600954695857574,0.35175640954488124,0.9999999999999996
strong_coupling,7.55,0.04502200240495486,0.3536068342294443,0.9999999999999997
strong_coupling,7.5600000000000005,0.042509192089843065,0.35538875745294773,0.9999999999999997
strong_coupling,7.57,0.040063267854118824,0.3571015395021446,0.9999999999999997
strong_coupling,7.58,0.037684945277546886,0.3587445700727093,0.9999999999999997
strong_coupling,7.59,0.035374911174821125,0.3603172684638049,0.9999999999999998
strong_coupling,7.6000000000000005,0.03313382342924074,0.36181908370236593,0.9999999999999997
strong_coupling,7.61,0.030962310786864306,0.3632494947026877,0.9999999999999998
strong_coupling,7.62,0.028860972678535764,0.364608010399219,0.9999999999999997
strong_coupling,7.63,0.02683037906777167,0.3658941698545739,0.9999999999999997
strong_coupling,7.640000000000001,0.024871070279465085,0.36710754238362403,0.9999999999999998
strong_coupling,7.65,0.02298355686291033,0.36824772764517105,0.9999999999999998
strong_coupling,7.66,0.02116831946246532,0.3693143557255112,0.9999999999999997
strong_coupling,7.67,0.019425808686701157,0.37030708722288025,0.9999999999999996
strong_coupling,7.68,0.017756445015299025,0.37122561329495224,0.9999999999999998
strong_coupling,7.69,0.016160618704554958,0.37206965570718825,0.9999999999999996
strong_coupling,7.7,0.01463868970504422,0.37283896686898604,0.9999999999999998
strong_coupling,7.71,0.013190987593257182,0.3735333298561115,0.9999999999999998
strong_coupling,7.72,0.011817811515698683,0.37415255842031403,0.9999999999999997
strong_coupling,7.73,0.010519430145557633,0.3746964969865102,0.9999999999999997
strong_coupling,7.74,0.009296081651858136,0.3751650206375942,0.9999999999999998
strong_coupling,7.75,0.008147973674168698,0.37555803509358426,0.9999999999999998
strong_coupling,7.76,0.0070752833178965024,0.3758754766704014,0.9999999999999998
strong_coupling,7.7700000000000005,0.006078157162743479,0.37611731222559047,0.9999999999999998
strong_coupling,7.78,0.005156711278433144,0.37628353909678897,0.9999999999999996
strong_coupling,7.79,0.004311031254010265,0.37637418502682357,0.9999999999999996
strong_coupling,7.8,0.0035411722398267756,0.3763893080762428,0.9999999999999997
strong_coupling,7.8100000000000005,0.002847159002564082,0.3763289965229277,0.9999999999999996
strong_coupling,7.82,0.002228985991657818,0.37619336875054665,0.9999999999999997
strong_coupling,7.83,0.0016866174141652818,0.3759825731286937,0.9999999999999996
strong_coupling,7.84,0.0012199873200046437,0.37569678788284966,0.9999999999999996
strong_coupling,7.8500000000000005,0.0008289997117171624,0.37533622094023,0.9999999999999996
